"SC";"PERSONAS";"MUNI";"EDAD_MEDIA";"ArtSurfA";"Service.area.popacc";"POPDEN.I.SD";"ARTSURF.I.SD";"ROADDEN.I.SD";"SERAREA.I.SD";"UI.N";"DI.N";"SMRe"
"1808701022";731;18087;43.8;100;0.018615183;1.76455521017446;1.76455521017446;1.76455521017446;0.764555210174458;1.31118758731887;1.39839048116561;0.920746881396715
"1808701023";952;18087;44.7;100;0.01656568;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;2.14359003636224;0.750454296042522
"1808702001";953;18087;42.7;99.99999996;0.082419988;0.764555210174458;0.764555210174458;1.76455521017446;1.76455521017446;0.968427330131883;1.15583266035172;0.984763789112492
"1808702002";1621;18087;41.4;100;0.057826301;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;1.14831852871119;0.87032831973527
"1808702003";1037;18087;43.6;100;0.058698057;0.764555210174458;1.76455521017446;1.76455521017446;1.76455521017446;1.2149741817927;0.866972099785874;0.673406968776622
"1808702004";918;18087;44.3;100;0.056719416;0.764555210174458;1.76455521017446;1.76455521017446;1.76455521017446;1.2149741817927;0.442382375658214;0.839102342578162
"1808702005";1522;18087;41.5;100;0.048434743;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;0.373929462141716;0.858671499457345
"1808702006";953;18087;43.9;100;0.061381437;0.764555210174458;1.76455521017446;1.76455521017446;1.76455521017446;1.2149741817927;1.65457282638266;0.909066400320331
"1808702007";1256;18087;43.8;100;0.02824999;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;0.774490479594708;0.94140198257914
"1808702008";861;18087;46.4;100;0.016626765;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;1.210268828308;0.828345454357413
"1808702009";1215;18087;44.7;100;0.019487537;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;0.622060952029624;0.805951271420774
"1808702010";1285;18087;43.8;100;0.039438499;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;1.09852708498327;0.945091718941794
"1808702011";985;18087;44.9;100;0.024404622;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;1.05271978248233;0.970565830565472
"1808702012";1157;18087;44.8;100;0.031747243;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;1.4434752710088;0.890955656818465
"1808702013";1538;18087;41.4;100;0.028109597;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;1.0302806036547;0.975371221807164
"1808702014";1631;18087;42.4;100;0.04953034;1.76455521017446;1.76455521017446;0.764555210174458;1.76455521017446;1.23602086425155;1.07003944304938;0.898197107637672
"1808702015";1412;18087;40.4;100;0.025897723;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;-0.24491295082498;0.959513087560204
"1808702016";929;18087;40.9;100;0.042302093;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;0.382269322533955;1.00257236618085
"1808702017";1689;18087;39.4;100;0.046210481;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;0.546486128029654;1.0765438278064
"1808702018";1444;18087;40.9;100;0.029395776;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;0.558025687334758;0.97199072865493
"1808702019";1373;18087;43.5;100;0.020591454;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;1.01803917491064;0.985346178147827
"1808702020";1325;18087;41.3;100;0.068640801;0.764555210174458;1.76455521017446;1.76455521017446;1.76455521017446;1.2149741817927;0.490254000038418;0.992201683714337
"1808702021";811;18087;41.4;100;0.035881422;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;0.514262063494294;0.920997122405325
"1808702022";1079;18087;40.2;100;0.019728763;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;0.693589705146229;0.922935424300557
"1808702023";1117;18087;42.8;100;0.026233549;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;0.513911128774819;1.02877348809409
"1808702024";842;18087;42.7;100;0.0170267;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;0.766068046327298;0.927331655940319
"1808702025";1204;18087;38.6;100;0.051828353;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;0.331321858553643;1.10269565295122
"1808702026";705;18087;44.5;100;0.022823799;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;1.16241784714658;1.14798304767197
"1808702027";799;18087;45.2;100;0.034060668;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;1.45228992543327;1.13074448325441
"1808702028";1088;18087;43.3;100;0.026015559;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;1.06163765300076;1.14259622383344
"1808702029";1873;18087;37.2;38.10196184;0.733845515;-0.235444789825542;-0.235444789825542;-0.235444789825542;-0.235444789825542;-0.501833773064949;1.0015452430953;1.17566181613003
"1808702030";1601;18087;36.2;100;0.06244254;1.76455521017446;1.76455521017446;0.764555210174458;1.76455521017446;1.23602086425155;0.62257703249944;0.805156886859247
"1808702031";1650;18087;37.8;100;0.069695416;1.76455521017446;1.76455521017446;0.764555210174458;1.76455521017446;1.23602086425155;0.624827143347842;1.07133769028701
"1808702032";1864;18087;37.3;100;0.042788147;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;0.704840259388235;1.30597119330588
"1808702033";1208;18087;42.7;100;0.031433268;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;0.0269582406744992;0.868721364407622
"1808702034";805;18087;45.6;100;0.016257189;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;1.27337514815719;0.804159360333785
"1808702035";1580;18087;40.4;100;0.020905394;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;1.07559246890461;1.23416836787689
"1808702036";1127;18087;39.8;100;0.029740745;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;0.498738362962206;0.803301062840407
"1808702037";2387;18087;36.1;78.03299402;0.37018985;-0.235444789825542;-0.235444789825542;-0.235444789825542;0.764555210174458;-0.30640029308991;0.631515546236667;0.758902937840438
"1808702038";1044;18087;42.4;100;0.02923474;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;0.257192059869161;0.974219972132869
"1808702039";1206;18087;37.7;100;0.091221434;0.764555210174458;1.76455521017446;0.764555210174458;1.76455521017446;0.94437397875034;1.07456030796498;0.914396779524482
"1808702040";1978;18087;34.8;100;0.240633593;0.764555210174458;1.76455521017446;-0.235444789825542;1.76455521017446;0.673773775707978;0.370296255634206;1.01050100531168
"1808702041";781;18087;41.5;100;0.036249598;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;0.893952786747895;1.18302059862758
"1808702042";753;18087;43.6;100;0.028970746;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;1.07643884087511;1.13106827457124
"1808702043";2516;18087;35.4;100;0.116110194;1.76455521017446;1.76455521017446;0.764555210174458;1.76455521017446;1.23602086425155;0.237663574891294;0.974350774591846
"1808702044";1524;18087;34.8;94.14826128;0.233318648;-0.235444789825542;0.764555210174458;-0.235444789825542;1.76455521017446;0.135580038545948;0.612110920571556;0.935036616346102
"1808702045";1483;18087;39.6;100;0.080196555;0.764555210174458;1.76455521017446;1.76455521017446;1.76455521017446;1.2149741817927;2.12889206458186;1.21808254598514
"1808702046";1411;18087;35.6;65.29182673;0.371971262;-0.235444789825542;-0.235444789825542;-0.235444789825542;0.764555210174458;-0.30640029308991;0.1886359302587;1.01851150585018
"1808702047";1492;18087;34.6;100;0.121212047;0.764555210174458;1.76455521017446;0.764555210174458;1.76455521017446;0.94437397875034;0.105608904274576;0.71524206734019
"1808702048";1258;18087;41.5;100;0.019706181;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;1.00102916262548;0.976733470671615
"1808702049";1199;18087;38.4;100;0.032815947;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;0.732997609821438;0.992743994015427
"1808703001";717;18087;42.8;100;0.093242914;-0.235444789825542;1.76455521017446;0.764555210174458;1.76455521017446;0.652727093249127;1.46391205761355;0.926763461995311
"1808703002";1512;18087;40.2;83.747991;0.582055451;-0.235444789825542;-0.235444789825542;-0.235444789825542;0.764555210174458;-0.30640029308991;1.39360125440571;0.905994858419237
"1808703003";1577;18087;43;100;0.064286097;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;1.0567452101469;0.840738764774516
"1808703004";1740;18087;41.3;100;0.14320786;0.764555210174458;1.76455521017446;0.764555210174458;1.76455521017446;0.94437397875034;1.00466236913299;0.77113348040846
"1808703005";1334;18087;40.6;100;0.212175914;-0.235444789825542;1.76455521017446;-0.235444789825542;0.764555210174458;0.186693410231727;0.77110499171271;0.888387182720294
"1808703006";1321;18087;37.7;100;0.114969382;0.764555210174458;1.76455521017446;0.764555210174458;1.76455521017446;0.94437397875034;1.67849831696336;0.781913646051208
"1808703007";899;18087;43.3;100;0.053462697;0.764555210174458;1.76455521017446;1.76455521017446;1.76455521017446;1.2149741817927;1.27593490728748;0.929994117466485
"1808703008";1430;18087;42.2;100;0.09078019;0.764555210174458;1.76455521017446;0.764555210174458;1.76455521017446;0.94437397875034;1.89382773218972;0.722664959970578
"1808703009";1747;18087;40;100;0.244410773;-0.235444789825542;1.76455521017446;-0.235444789825542;1.76455521017446;0.382126890206766;0.647431467925817;0.836604781858717
"1808703010";1836;18087;36.3;100;0.116634989;0.764555210174458;1.76455521017446;0.764555210174458;1.76455521017446;0.94437397875034;0.431668545104818;0.832481610092683
"1808703011";867;18087;37.4;100;0.041041261;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;1.32638693401677;1.79638348039045
"1808703012";1399;18087;38.9;100;0.11831344;0.764555210174458;1.76455521017446;0.764555210174458;1.76455521017446;0.94437397875034;0.466411082332883;0.860519601671307
"1808703013";1910;18087;37.4;84.10915192;0.391724892;-0.235444789825542;-0.235444789825542;-0.235444789825542;0.764555210174458;-0.30640029308991;-0.490009887550365;1.16455546116203
"1808703014";849;18087;42.7;100;0.06628163;0.764555210174458;1.76455521017446;0.764555210174458;1.76455521017446;0.94437397875034;0.425909087061662;0.971734331560064
"1808703015";1657;18087;34.2;100;0.094490887;0.764555210174458;1.76455521017446;0.764555210174458;1.76455521017446;0.94437397875034;1.62208040000299;1.11890821311624
"1808703016";1187;18087;26.2;100;0.091092413;0.764555210174458;1.76455521017446;0.764555210174458;1.76455521017446;0.94437397875034;2.21189844734719;1.91460230518484
"1808703017";1178;18087;36.3;100;0.096089869;0.764555210174458;1.76455521017446;0.764555210174458;1.76455521017446;0.94437397875034;0.654140514033434;1.1018904900189
"1808703018";945;18087;34.8;81.81365045;0.034123795;1.76455521017446;-0.235444789825542;1.76455521017446;1.76455521017446;1.01352736397228;1.71386015075521;1.64450723949614
"1808703019";705;18087;35.7;90.20455859;0.047617491;0.764555210174458;0.764555210174458;1.76455521017446;1.76455521017446;0.968427330131883;2.15252855009947;1.62072790642748
"1808703020";1359;18087;35.8;99.68990345;0.070137374;0.764555210174458;0.764555210174458;0.764555210174458;0.764555210174458;0.502393647114482;0.302029131086843;1.17592912609253
"1808703021";1469;18087;33.6;29.67435075;0.085501671;-0.235444789825542;-0.235444789825542;-0.235444789825542;-0.235444789825542;-0.501833773064949;0.581373167789269;1.32762501941109
"1808703022";638;18087;46.7;100;0.016304779;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;0.601892527269184;0.853531409769566
"1808703023";1762;18087;33.6;74.56541249;0.109799766;0.764555210174458;-0.235444789825542;0.764555210174458;1.76455521017446;0.451280275428703;1.47239642053733;1.44059553918882
"1808703024";1220;18087;33.2;9.028902178;0.173883806;-0.235444789825542;-1.23544478982554;0.764555210174458;0.764555210174458;-0.282346941708366;2.50850021496029;1.74700751922734
"1808703025";1645;18087;41.4;100;0.101347754;0.764555210174458;1.76455521017446;0.764555210174458;1.76455521017446;0.94437397875034;0.75913192481296;1.04544440972653
"1808703026";1668;18087;36.6;100;0.103404438;0.764555210174458;1.76455521017446;-0.235444789825542;1.76455521017446;0.673773775707978;0.998077182338129;1.01174171582001
"1808703027";1459;18087;37.4;100;0.148636714;0.764555210174458;1.76455521017446;0.764555210174458;1.76455521017446;0.94437397875034;0.853141143194785;0.880718887328661
"1808703028";1359;18087;45.2;100;0.027768444;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;1.87879946890865;0.893994966708872
"1808703029";1818;18087;37.3;100;0.05063774;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;1.30824154469801;0.804588006471536
"1808703030";1687;18087;30.5;61.21199314;0.188895657;-0.235444789825542;-0.235444789825542;-0.235444789825542;0.764555210174458;-0.30640029308991;2.49875661569015;1.31570382405889
"1808703031";2383;18087;25.8;17.87338468;0.297769601;-0.235444789825542;-0.235444789825542;0.764555210174458;0.764555210174458;-0.035800090047548;1.33654339766277;1.59060793895366
"1808703032";2421;18087;30.5;19.80979033;0.348758657;-0.235444789825542;-0.235444789825542;-0.235444789825542;-0.235444789825542;-0.501833773064949;1.35693889782992;0.928009388508758
"1808703033";2738;18087;31.5;100;0.306808875;0.764555210174458;1.76455521017446;-0.235444789825542;1.76455521017446;0.673773775707978;1.39653259147427;1.12474480921175
"1808703034";2007;18087;28.4;72.26855458;0.179790074;-0.235444789825542;-0.235444789825542;-0.235444789825542;-0.235444789825542;-0.501833773064949;1.92045748443226;1.37434930675128
"1808703035";2627;18087;30.6;100;0.207526392;0.764555210174458;1.76455521017446;-0.235444789825542;1.76455521017446;0.673773775707978;0.946138843855768;0.837811080298068
"1808703036";2016;18087;30.7;100;0.138049655;0.764555210174458;1.76455521017446;0.764555210174458;0.764555210174458;0.748940498775301;0.84923957484297;0.836732714546067
"1808703037";2241;18087;30.8;95.27346224;0.389794411;-0.235444789825542;0.764555210174458;-0.235444789825542;0.764555210174458;-0.0598534414290912;-0.0790240446070744;0.785445779593469
"1808703038";2431;18087;31.3;79.82380779;1.485934579;-0.235444789825542;-0.235444789825542;-1.23544478982554;0.764555210174458;-0.577000496132271;0.302276849712355;0.69515864208551
"1808704001";645;18087;41.4;100.0000005;0.063383316;0.764555210174458;1.76455521017446;1.76455521017446;1.76455521017446;1.2149741817927;1.66369712908902;0.839791305190727
"1808704002";696;18087;43.2;100;0.080606271;0.764555210174458;1.76455521017446;1.76455521017446;1.76455521017446;1.2149741817927;1.86238810996848;0.945855672802271
"1808704003";1220;18087;39.6;59.28761184;0.279100736;-0.235444789825542;-0.235444789825542;-0.235444789825542;0.764555210174458;-0.30640029308991;1.19697459540552;0.896050758912587
"1808705001";595;18087;40;100;0.05843672;0.764555210174458;1.76455521017446;1.76455521017446;1.76455521017446;1.2149741817927;1.39884463197905;1.09136580694094
"1808705002";789;18087;39.9;100;0.117181619;-0.235444789825542;1.76455521017446;0.764555210174458;1.76455521017446;0.652727093249127;0.960444594479089;1.1896920741132
"1808706001";1266;18087;40.9;100.0000013;0.083126133;0.764555210174458;1.76455521017446;0.764555210174458;1.76455521017446;0.94437397875034;0.77566714306589;1.12335255256772
"1808706003";1038;18087;42.5;100;0.059755667;0.764555210174458;1.76455521017446;1.76455521017446;1.76455521017446;1.2149741817927;0.425227860841504;0.899779813079876
"1808706004";833;18087;39.7;100;0.035767526;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;1.22162259864397;1.10479056870445
"1808706005";1661;18087;40.4;100;0.098529963;0.764555210174458;1.76455521017446;0.764555210174458;1.76455521017446;0.94437397875034;0.196707428806634;1.04405111708649
"1808706006";2202;18087;37.2;100;0.223240121;0.764555210174458;1.76455521017446;-0.235444789825542;1.76455521017446;0.673773775707978;-0.117606220530577;0.765425255541321
"1808706007";1258;18087;41.4;100;0.071498235;0.764555210174458;1.76455521017446;1.76455521017446;1.76455521017446;1.2149741817927;0.108664100655892;0.969926092411739
"1808706008";948;18087;45.9;100;0.032374808;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;0.524459813577874;1.12007000332372
"1808706009";2073;18087;38.3;100;0.042949293;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;-0.0198192931096936;0.898815469661747
"1808706010";1269;18087;41.8;100;0.021760177;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;-0.311177683149455;0.956355865791224
"1808706011";1130;18087;40.7;100;0.018932685;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;0.0310455979954481;0.939489626075867
"1808706012";1867;18087;35.2;100;0.052345106;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;0.13717238580857;0.970032024391669
"1808706013";775;18087;45;100;0.03282214;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;0.167806922496894;0.986269807506831
"1808706014";1171;18087;41.3;100;0.043066772;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;0.242762449933084;1.03822235379043
"1808706015";1138;18087;41.4;100;0.014160758;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;0.51940222497367;1.03241799761401
"1808706016";1301;18087;40.7;100;0.025357276;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;0.654512091971702;1.0094357924411
"1808706017";1136;18087;42.6;100;0.014850112;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;0.860737847710488;0.886079011279145
"1808706018";1182;18087;41.2;100;0.019588378;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;-0.0463251860394836;0.784034104226826
"1808706019";980;18087;44;100;0.041938473;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;0.257212703087953;0.868819725935996
"1808706020";2400;18087;34.5;100;0.15521333;0.764555210174458;1.76455521017446;0.764555210174458;1.76455521017446;0.94437397875034;-0.470873623729559;0.917652128615208
"1808706021";2473;18087;32.3;78.93042978;0.186358325;0.764555210174458;-0.235444789825542;0.764555210174458;1.76455521017446;0.451280275428703;-0.237171743777728;0.931884532130526
"1808706022";1160;18087;34.8;100;0.100560412;0.764555210174458;1.76455521017446;0.764555210174458;1.76455521017446;0.94437397875034;0.19072089535676;0.900948087196829
"1808706023";1786;18087;30;28.86313758;0.801143508;-0.235444789825542;-0.235444789825542;-0.235444789825542;0.764555210174458;-0.30640029308991;-0.191550230245925;0.620868618158746
"1808706024";688;18087;35.4;100;0.05773413;0.764555210174458;1.76455521017446;1.76455521017446;1.76455521017446;1.2149741817927;-0.0994814744306119;0.755000146237518
"1808707001";977;18087;41.9;100;0.081817287;0.764555210174458;1.76455521017446;1.76455521017446;1.76455521017446;1.2149741817927;2.09206456225574;0.894573535067394
"1808707003";595;18087;44.2;100;0.034030803;0.764555210174458;1.76455521017446;1.76455521017446;1.76455521017446;1.2149741817927;1.57288760962006;0.747210093815349
"1808707004";788;18087;44.3;100;0.06418711;0.764555210174458;1.76455521017446;1.76455521017446;1.76455521017446;1.2149741817927;1.37510493036747;0.772977943398696
"1808707005";852;18087;45.7;100;0.046052008;0.764555210174458;1.76455521017446;1.76455521017446;1.76455521017446;1.2149741817927;1.51017351092792;0.790849724228093
"1808707006";1199;18087;41.3;100;0.049198857;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;1.70479777770523;0.770656906291352
"1808707007";599;18087;43.7;100;0.022407012;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;1.82547803476718;0.833273857310656
"1808707008";943;18087;45;100;0.075380241;0.764555210174458;1.76455521017446;0.764555210174458;1.76455521017446;0.94437397875034;1.29649555320498;0.748370812247721
"1808707009";1421;18087;38.9;100;0.120646721;0.764555210174458;1.76455521017446;0.764555210174458;0.764555210174458;0.748940498775301;1.24598159681932;0.770468571086322
"1808707010";1122;18087;45.8;100;0.028597247;1.76455521017446;1.76455521017446;1.76455521017446;0.764555210174458;1.31118758731887;1.61524749458262;0.790612372049707
"1808707011";1517;18087;43.8;100;0.335756164;-0.235444789825542;1.76455521017446;-0.235444789825542;0.764555210174458;0.186693410231727;1.2330795850739;0.865483798518821
"1808707012";1520;18087;43.6;100;0.038390233;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;1.11149102638506;0.802105481530284
"1808707013";1713;18087;43.9;100;0.044165206;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;0.266626010857412;0.853448279390318
"1808707014";1099;18087;44.8;100.0000016;0.054020898;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;1.13857492944105;1.14141887143399
"1808707015";838;18087;45.8;100;0.007309202;1.76455521017446;1.76455521017446;1.76455521017446;-0.235444789825542;1.11575410734384;1.58626441539771;0.894123058499364
"1808707016";739;18087;43;100;0.019437792;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;1.0280304928063;0.821942757840004
"1808707017";1636;18087;40.1;100;0.097492132;0.764555210174458;1.76455521017446;0.764555210174458;1.76455521017446;0.94437397875034;1.5908059235321;0.947613979164898
"1808707018";1348;18087;41.4;99.99999939;0.131913795;0.764555210174458;0.764555210174458;0.764555210174458;1.76455521017446;0.697827127089521;0.38470522235149;0.889638771018944
"1808707019";1883;18087;37.7;99.15912653;0.063647769;1.76455521017446;0.764555210174458;0.764555210174458;1.76455521017446;0.989474012590733;0.314889856394677;0.87038846717981
"1808707020";936;18087;48.1;99.99999934;0.057315188;0.764555210174458;0.764555210174458;1.76455521017446;1.76455521017446;0.968427330131883;0.513312475429832;1.14102175572782
"1808707021";902;18087;44.3;100;0.03074443;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;1.12827396326351;1.08918106732635
"1808707022";1032;18087;42.5;100;0.022725757;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;1.53661747420133;1.11280695117067
"1808707023";1173;18087;40.6;100.0000006;0.02493598;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;0.779816430043217;0.994538325331346
"1808707024";1212;18087;43.1;99.99999722;0.031314037;1.76455521017446;0.764555210174458;1.76455521017446;1.76455521017446;1.26007421563309;0.918125995954113;1.19031444798557
"1808707025";1443;18087;40;10.54672565;1.767524544;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-0.231247139984232;1.01152892058303
"1808707026";1440;18087;42.1;98.68775663;0.095342466;0.764555210174458;0.764555210174458;0.764555210174458;1.76455521017446;0.697827127089521;0.460135543819911;0.778402732589255
"1808707027";1567;18087;37.2;100;0.10365218;0.764555210174458;1.76455521017446;0.764555210174458;1.76455521017446;0.94437397875034;0.227672256995641;0.741726807689322
"1808707028";1103;18087;34.9;99.99999807;0.036555257;1.76455521017446;0.764555210174458;1.76455521017446;1.76455521017446;1.26007421563309;0.807519629662981;0.864861635981007
"1808707029";886;18087;43.2;100;0.015014179;1.76455521017446;1.76455521017446;1.76455521017446;0.764555210174458;1.31118758731887;1.42343070556112;1.00877160680285
"1808707030";1958;18087;34.3;100;0.045992424;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;0.580526795818769;0.821935751872832
"1808707031";1094;18087;37.8;100;0.04715837;1.76455521017446;1.76455521017446;1.76455521017446;1.76455521017446;1.50662106729391;0.706760078735953;0.818246228143249
"1808707032";2144;18087;31;74.06608622;0.480681725;-0.235444789825542;-0.235444789825542;-0.235444789825542;-0.235444789825542;-0.501833773064949;-0.115108391056664;0.743220290466886
"1808708001";689;18087;38;100;0.079311625;0.764555210174458;1.76455521017446;1.76455521017446;1.76455521017446;1.2149741817927;0.95357040262113;1.02406112645062
"1808708002";1162;18087;40.5;100;0.172165807;-0.235444789825542;1.76455521017446;-0.235444789825542;1.76455521017446;0.382126890206766;1.01741987834686;1.17154568166992
"1808708003";1067;18087;40.5;69.42671537;0.146388142;-0.235444789825542;-0.235444789825542;0.764555210174458;1.76455521017446;0.159633389927491;1.21639986428942;1.1276465129464
"1808708004";1783;18087;38.3;2.163276592;2.038350405;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-0.274763045199183;0.947625616178441
"1808708006";1612;18087;35.2;6.712496072;0.203474046;-0.235444789825542;-1.23544478982554;-0.235444789825542;-0.235444789825542;-0.748380624725767;-0.410905073136849;1.41878464378046
"1808709001";730;18087;39.6;56.28737547;0.302367318;-0.235444789825542;-0.235444789825542;-0.235444789825542;0.764555210174458;-0.30640029308991;0.531313362217041;0.944433911123394
"1808709002";665;18087;40.8;98.27844135;0.119556607;-0.235444789825542;0.764555210174458;0.764555210174458;1.76455521017446;0.40618024158831;0.0712173017659864;0.756727606437764
"1808709003";1206;18087;39.6;14.10163065;0.821125264;-1.23544478982554;-0.235444789825542;-1.23544478982554;-0.235444789825542;-1.06408086160852;-0.34622986865941;0.947898849127035
"1808709004";2771;18087;33.5;43.39017425;0.988568593;-0.235444789825542;-0.235444789825542;-0.235444789825542;0.764555210174458;-0.30640029308991;-0.336919776983916;0.851264663614634
"1808709005";1035;18087;38.5;12.20659301;0.302913271;-0.235444789825542;-0.235444789825542;-0.235444789825542;-0.235444789825542;-0.501833773064949;-0.1935939089064;0.988691367795555
"1808709006";1880;18087;35.4;61.16408584;0.354701696;-0.235444789825542;-0.235444789825542;-0.235444789825542;0.764555210174458;-0.30640029308991;0.437118354866082;1.0203688294851
"1808709007";1669;18087;39.7;86.0392094;0.073495506;1.76455521017446;-0.235444789825542;1.76455521017446;1.76455521017446;1.01352736397228;0.402355174419224;0.903665758947827
"1808709008";1381;18087;31.1;73.48777894;0.461411977;-0.235444789825542;-0.235444789825542;-0.235444789825542;0.764555210174458;-0.30640029308991;-0.141552354330076;0.754627273431531
"1808801001";1255;18088;40.3;31.32272816;0;-0.235444789825542;-0.235444789825542;-0.235444789825542;-1.23544478982554;-0.697267253039987;-1.35149269420612;0.997653696402917
"1808801002";1010;18088;30.5;0.129642208;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-0.755894545599969;1.21427783642092
"1808901001";658;18089;41.8;99.46784019;0.067516542;-0.235444789825542;0.764555210174458;0.764555210174458;0.764555210174458;0.21074676161327;0.357683248951884;1.01915960799712
"1808901002";568;18089;38.8;100;0;-0.235444789825542;1.76455521017446;0.764555210174458;-1.23544478982554;0.0664266533240108;0.375746065395471;0.958417371379745
"1808901003";1279;18089;38;95.0659975;0.115865845;0.764555210174458;0.764555210174458;0.764555210174458;0.764555210174458;0.502393647114482;0.409146793402013;1.08223325091879
"1808901004";1140;18089;41.6;100;0.057966197;-0.235444789825542;1.76455521017446;-0.235444789825542;-0.235444789825542;-0.00874006974331183;-0.617915271189755;1.01931432828183
"1808901005";1261;18089;37.1;60.95296838;0.061100221;1.76455521017446;-0.235444789825542;1.76455521017446;1.76455521017446;1.01352736397228;-0.816626895288008;1.0153855632174
"1808901006";504;18089;38.9;100;0.033714779;-0.235444789825542;1.76455521017446;0.764555210174458;-0.235444789825542;0.26186013329905;0.0277220397698284;1.0453589073783
