Census Tract;Service area overall;Service area (pop-accounted);Total area;Portion overall;Portion pop-accounted
2906702023;0,049834228;0,049834228;0,049834228;100;100
2906702024;0,043059846;0,043059846;0,043059846;100;100
2906702025;0,061890766;0,061890766;0,061890766;100;100
2906702026;0,071550968;0,071550968;0,071550968;100;100
2906702027;4,050993554;1,272293394;7,067405811;57,3193851;18,00226883
2906702028;0,038076379;0,038076379;0,038076379;100;100
2906702029;1,210631624;0,247051438;1,48181543;81,69921839;16,67221388
2906702030;1,210714168;0,602838636;5,133558384;23,58430697;11,74309496
2906702031;3,697841583;0,460492094;94,92140453;3,895687808;0,485129878
2906702032;0,128642376;0,128642376;0,128642376;100;100
2906702033;0,581663095;0,581663095;0,581663095;100;100
2906702034;0,017729413;0,017729408;0,041883282;42,33052554;42,33051301
2906702035;0,08215284;0,082152836;0,095779077;85,77326359;85,77326
2906702036;0,143758302;0,143758302;0,143758302;100;100
2906702037;0,155758371;0,155758371;0,155758371;100;100
2906702038;0,127425558;0,127425558;0,127425558;100;100
2906702039;0,055350884;0,055350884;0,055350884;100;100
2906702040;0,058619059;0,058619059;0,058619059;100;100
2906702041;1,770182319;0,812299778;3,162012556;55,98277324;25,68932802
2906702042;0,175256682;0,136393754;0,175256682;100;77,82513791
2906702043;0,160993799;0,160993799;0,160993799;100;100
2906702044;0,349406719;0,338795581;0,353592482;98,81621835;95,81526724
2906702045;0,018449076;0,018449076;0,018449076;100;100
2906702046;0,212798033;0,212798033;0,212798033;100;100
2906702047;0,268821515;0,193205298;0,268821515;100;71,87121862
2906702048;0,277157861;0,175645948;0,277157861;100;63,37397301
2906702049;0,254113212;0,254113211;0,532895324;47,68538961;47,68538952
2906703001;0,07580398;0,07580398;0,07580398;100;100
2906703002;0,048232798;0,048232798;0,048232798;100;100
2906703003;0,074919945;0,074919945;0,074919945;100;100
2906704001;0,021256703;0,021256703;0,021256703;100;100
2906704002;0,038234278;0,038234278;0,038234278;100;100
2906704003;0,02146147;0,02146147;0,02146147;100;100
2906704004;0,389542347;0,332864861;0,389542347;100;85,45023765
2906704005;0,02792106;0,02792106;0,02792106;100;100
2906704006;0,056561265;0,054040608;0,056561265;100;95,54349219
2906704007;0,039373705;0,039373705;0,039373705;100;100
2906704008;0,030133937;0,030133937;0,030133937;100;100
2906704009;0,069406387;0,048987608;0,069406387;100;70,58083565
2906704010;0,044381425;0,043840239;0,044381425;100;98,78060303
2906704011;0,026135949;0,026135949;0,026135949;100;100
2906704012;0,022857065;0,022857065;0,022857065;100;100
2906704013;0,031445014;0,03011921;0,031445014;100;95,7837395
2906704014;0,014930527;0,014930527;0,014930527;100;100
2906704015;0,048387973;0,044403975;0,048387973;100;91,76655235
2906705001;0,048894332;0,048894332;0,048894332;100;100
2906705002;0,093645254;0,093645254;0,093645254;100;100
2906705003;0,050049114;0,050049114;0,050049114;100;100
2906706001;0,254226069;0,252012892;0,254226069;100;99,1294455
2906706002;0,100783885;0,099786307;0,100783885;100;99,01018059
2906706003;0,04326965;0,04326965;0,04326965;100;100
2906706004;0,121367776;0,121367776;0,121367776;100;100
2906706005;0,057375271;0,057375271;0,057375271;100;100
2906706006;0,039000629;0,039000629;0,039000629;100;100
2906706007;0,269002214;0,269002214;0,269002214;100;100
2906706008;0,026714981;0,026714981;0,026714981;100;100
2906706009;0,125429357;0,125429357;0,125429357;100;100
2906706010;0,020649448;0,020649448;0,020649448;100;100
2906706011;0,061512105;0,061512105;0,061512105;100;100
2906706012;0,112409581;0,112409581;0,112409581;100;100
2906706013;0,034602919;0,034602919;0,034602919;100;100
2906706014;0,050651086;0,050651086;0,050651086;100;100
2906706015;0,085269495;0,085269495;0,085269495;100;100
2906706016;0,040672771;0,040672771;0,040672771;100;100
2906706017;0,043787093;0,043787093;0,043787093;100;100
2906706018;0,022924646;0,022924646;0,022924646;100;100
2906706019;0,068384946;0,068384946;0,068384946;100;100
2906706020;0,041367993;0,041367993;0,041367993;100;100
2906706021;0,019486339;0,019486339;0,019486339;100;100
2906706022;0,041504231;0,041504231;0,041504231;100;100
2906706023;0,020625625;0,017733472;0,020625625;100;85,97786625
2906706024;0,066880082;0,066880082;0,066880082;100;100
2906706025;0,090798366;0,090798366;0,090798366;100;100
2906706026;0,033140081;0,033140081;0,033140081;100;100
2906706027;0,08983104;0,08983104;0,08983104;100;100
2906706028;0,018087268;0,018087268;0,018087268;100;100
2906706029;7,062661345;0,680460976;74,20676793;9,517543402;0,91697967
2906706030;0,092282951;0,092282951;0,092282951;100;100
2906706031;0,065100339;0,065100339;0,065100339;100;100
2906706032;0,122150357;0,111110234;0,122150357;100;90,96185774
2906706033;0,037685078;0,037685078;0,037685078;100;100
2906706034;0,05941071;0,05941071;0,05941071;100;100
2906706035;0,03650503;0,03650503;0,03650503;100;100
2906706036;0,014975143;0,014975143;0,014975143;100;100
2906706037;0,050247297;0,050247297;0,050247297;100;100
2906706038;0,022806369;0,022806369;0,022806369;100;100
2906706039;0,14889525;0,14889525;0,14889525;100;100
2906706040;0,062468248;0,062468248;0,062468248;100;100
2906706041;0,019401571;0,019401571;0,019401571;100;100
2906706042;0,05448947;0,05448947;0,05448947;100;100
2906706043;0,014836879;0,014836879;0,014836879;100;100
2906706044;0,063153927;0,063153927;0,063153927;100;100
2906706045;0,027463462;0,027463462;0,027463462;100;100
2906706046;0,086831135;0,012561175;0,093849655;92,52152791;13,38435909
2906706047;0,088155426;0,062938111;0,088155426;100;71,3944836
2906707001;0,056549353;0,056549353;0,056549353;100;100
2906707002;0,018334069;0,018334069;0,018334069;100;100
2906707003;0,125762479;0,094238053;0,125762479;100;74,9333612
2906707004;0,011909931;0,011909931;0,011909931;100;100
2906707005;0,11123601;0,109480044;0,135057322;82,36207319;81,06190963
2906707006;0,039672241;0,039672241;0,039672241;100;100
2906707008;0,037708212;0,037708212;0,037708212;100;100
2906707009;0,031907009;0,031907009;0,031907009;100;100
2906707010;0,022573366;0,022573366;0,022573366;100;100
2906707011;0,056841622;0,056841622;0,056841622;100;100
2906707012;0,030170963;0,030170963;0,030170963;100;100
2906707013;0,031077276;0,031077276;0,031077276;100;100
2906707014;0,049122528;0,049122528;0,049122528;100;100
2906707015;0,03070563;0,03070563;0,03070563;100;100
2906707016;0,027730969;0,027730969;0,027730969;100;100
2906707017;0,040164243;0,040164243;0,040164243;100;100
2906707018;0,131841801;0,131841801;0,131841801;100;100
2906707019;0,285510686;0,285510686;0,285510686;100;100
2906707020;0,009566941;0,009566941;0,009566941;100;100
2906707021;0,27601337;0,27601337;0,27601337;100;100
2906707022;0,04037402;0,04037402;0,04037402;100;100
2906707023;0,017778793;0,017778793;0,017778793;100;100
2906707024;1,704242986;0,690263111;3,209388875;53,10179141;21,50761836
2906707025;0,026559804;0,026559804;0,026559804;100;100
2906707026;0,03057636;0,03057636;0,03057636;100;100
2906707027;0,376720017;0,340596752;3,665265276;10,27811056;9,292553918
2906707028;0,017102086;0,017102086;0,017102086;100;100
2906707029;0,978779126;0,380477693;1,094344385;89,43977231;34,76763788
2906707030;0,218464576;0,21774586;0,218464576;100;99,67101443
2906707031;0,011344443;0,011344443;0,011344443;100;100
2906707032;0,048289966;0,048289966;0,048289966;100;100
2906707033;0,023825591;0,023825591;0,023825591;100;100
2906707034;0,043853987;0,043853987;0,043853987;100;100
2906707035;0,038649082;0,038649082;0,038649082;100;100
2906707036;0,036646793;0,036646793;0,036646793;100;100
2906707037;0,016147707;0,016147707;0,016147707;100;100
2906707038;0,022760122;0,022760122;0,022760122;100;100
2906707039;0,045578867;0,045578867;0,045578867;100;100
2906707040;0,086708769;0,086708769;0,086708769;100;100
2906707041;0,015424321;0,015424321;0,015424321;100;100
2906707042;0,094807113;0,094807113;0,094807113;100;100
2906707043;0,050648821;0,050648821;0,050648821;100;100
2906707044;0,015019442;0,015019442;0,015019442;100;100
2906707045;0,035956897;0,035956897;0,035956897;100;100
2906707046;0,001989503;0;3,639442536;0,054665038;0
2906707047;3,451988262;0,562780875;35,99520683;9,59013315;1,563488378
2906707048;0,102400195;0,101741492;0,102400195;100;99,3567363
2906707049;0,048636536;0,048636536;0,048636536;100;100
2906707050;1,33345285;0,531976305;5,514688428;24,18002154;9,646534204
2906707051;0,02604321;0,02604321;0,02604321;100;100
2906707052;0,020891739;0,020891739;0,020891739;100;100
2906707053;0,021296079;0,021296079;0,021296079;100;100
2906707054;0,025897096;0,025897096;0,025897096;100;100
2906707055;0,017065179;0,017065179;0,017065179;100;100
2906707056;0,026626988;0,026626988;0,026626988;100;100
2906707057;0,023411363;0,023411363;0,023411363;100;100
2906707058;0,022730196;0,022730196;0,022730196;100;100
2906707059;0,028313541;0,028313541;0,028313541;100;100
2906707060;0,078210365;0,078210365;0,078210365;100;100
2906707061;0,065049252;0,065049252;0,065049252;100;100
2906707062;0,017100724;0,017100724;0,017100724;100;100
2906707063;0,024790313;0,024790313;0,024790313;100;100
2906707064;0,012444243;0,012444243;0,012444243;100;100
2906707065;0,017232247;0,017232247;0,017232247;100;100
2906707066;0,031391112;0,031391112;0,031391112;100;100
2906707067;0,025496637;0,025496637;0,025496637;100;100
2906707068;0,013960087;0,013960087;0,013960087;100;100
2906707069;0,017529;0,017529;0,017529;100;100
2906707070;0,028670417;0,028670417;0,028670417;100;100
2906707071;0,026715977;0,026715977;0,026715977;100;100
2906707072;0,090683154;0,090683154;0,090683154;100;100
2906707073;0,014408939;0,014408939;0,014408939;100;100
2906707074;0,079359334;0,079359334;0,079359334;100;100
2906707075;0,040804644;0,040804644;0,040804644;100;100
2906707078;0,02571874;0,02571874;0,02571874;100;100
2906707079;0,00950725;0,00950725;0,00950725;100;100
2906707080;0,016438469;0,016438469;0,016438469;100;100
2906707081;0,038399921;0,037493092;0,038399921;100;97,63846233
2906707082;0,284328986;0,284246967;0,284328986;100;99,97115376
2906707083;0,017658616;0,017658616;0,017658616;100;100
2906707084;0,021335589;0,016089412;0,021335589;100;75,4111456
2906707086;0,089825113;0,078046533;0,089825113;100;86,88720809
2906707087;0,079249227;0,066225107;0,079249227;100;83,56561833
2906707088;0,051365644;0,051365644;0,051365644;100;100
2906708001;0,271487483;0,260062945;0,293313582;92,55878342;88,66379207
2906708002;0,036104522;0,036104522;0,036104522;100;100
2906708003;0,414482644;0,393147074;0,414482644;100;94,85248157
2906708004;0,028993814;0,028993814;0,028993814;100;100
2906708005;0,038469724;0,038469724;0,038469724;100;100
2906708006;0,217006865;0,18570172;0,217006865;100;85,57412258
2906708007;0,129520286;0,129520286;0,129520286;100;100
2906708008;0,016731732;0,016731732;0,016731732;100;100
2906708009;0,313816128;0,227171215;0,313816128;100;72,38991087
2906708010;1,035246154;0,898402449;1,0897316;95,0001041;82,44254358
2906708011;0,864005455;0,193227028;4,228360956;20,4335785;4,569785551
2906708012;1,282822248;0,291828183;17,89750622;7,167603308;1,630552207
2906708013;2,104787075;0,785027402;2,104787075;100;37,29723599
2906708014;1,651626639;0,289267774;1,651626639;100;17,5141141
2906708015;1,125255334;0,31601842;5,175157264;21,74340367;6,106450569
2906708016;1,003760383;0,270289033;3,431118565;29,25461083;7,87757775
2906708017;8,890289295;2,962231234;16,45291098;54,03474988;18,00429868
2906708018;0,583854717;0,461585287;0,638139178;91,49331957;72,33301187
2906708019;0,039339552;0,039339552;0,039339552;100;100
2906708020;0,026099262;0,026099262;0,026099262;100;100
2906708021;0,060548757;0,060548757;0,060548757;100;100
2906708022;0,059299689;0,059299689;0,059299689;100;100
2906708023;0,087880119;0,087880119;0,087880119;100;100
2906708024;0,088295559;0,088295559;0,088295559;100;100
2906708025;0,053032893;0,053032893;0,053032893;100;100
2906708026;0,024063012;0,024063012;0,024063012;100;100
2906708027;0,028114447;0,028114447;0,028114447;100;100
2906708028;2,354695025;1,074620905;3,494534035;67,38223184;30,75147915
2906708029;0,737936395;0,606110939;0,737936395;100;82,1359324
2906708030;6,818090979;2,890279523;7,47565042;91,20398355;38,66258266
2906708031;0,30707956;0,30707956;0,329274823;93,25934996;93,25935001
2906708032;0,063553754;0,06355376;0,096636057;65,76608717;65,76609336
2906708033;0,903311116;0,784295922;0,903311116;100;86,82456216
2906708034;0,050087001;0,050087001;0,050087001;100;100
2906708035;0,540447907;0,365463637;0,540447907;100;67,6223614
2906708036;1,49990174;0,310637614;1,49990174;100;20,71053098
2906708037;0,120143951;0,120143951;0,120143951;100;100
2906708038;0,022068232;0,022068232;0,022068232;100;100
2906708039;0,151119189;0,149782392;0,151119189;100;99,11540253
2906708040;1,321634838;0,773737499;1,321634838;100;58,54396967
2906708041;0,058202234;0,058202234;0,058202234;100;100
2906708042;0,202213287;0,202213284;0,242499425;83,38712027;83,38711881
2906708043;1,305783942;0,84285985;1,305783942;100;64,5481862
2906708044;1,342414503;0,848390997;1,404588375;95,57351654;60,40139675
2906708045;0,021039823;0,021039823;0,021039823;100;100
2906708046;0,07119305;0,071193054;0,097246527;73,20883523;73,20884022
2906708047;0,024187303;0,024187301;0,031095015;77,78514657;77,78513966
2906708048;0,027109424;0,027109424;0,027109424;100;100
2906708049;0,023844932;0,023844932;0,023844932;100;100
2906708050;8,403994092;1,542959217;8,403994092;100;18,35983224
2906708051;0,012930939;0,01293094;0,021559704;59,97734813;59,97735389
2906708052;0,104068134;0,104068134;0,104068134;100;100
2906708053;0,047061569;0,047061569;0,047061569;100;100
2906708054;0,351713375;0,231095895;0,351713375;100;65,70574554
2906708055;0,157427207;0,157138532;0,157427207;100;99,81662968
2906708056;0,151213099;0,151213099;0,151213099;100;100
2906709001;0,063199053;0,063199053;0,063199053;100;100
2906709002;0,034614355;0,034614355;0,034614355;100;100
2906709003;0,188531372;0,188531372;0,188531372;100;100
2906709004;0,029621515;0,029621515;0,029621515;100;100
2906709005;0,036168724;0,036168724;0,036168724;100;100
2906709006;0,048418098;0,048418098;0,048418098;100;100
2906709007;0,078947104;0,072828695;0,078947104;100;92,24998932
2906709008;0,058218262;0,055833558;0,058218262;100;95,90385558
2906709009;0,027228697;0,027228697;0,027228697;100;100
2906709010;0,041272678;0,031765275;0,041272678;100;76,96441309
2906709011;0,032280976;0,032280976;0,032280976;100;100
2906709012;0,100542169;0,100542169;0,100542169;100;100
2906709013;0,017598312;0,017598312;0,017598312;100;100
2906709014;0,013636412;0,013636412;0,013636412;100;100
2906709015;0,011182818;0,011182818;0,011182818;100;100
2906709016;0,028252662;0,028252662;0,028252662;100;100
2906709017;0,008459404;0,008459404;0,008459404;100;100
2906709018;0,057750402;0,057750402;0,057750402;100;100
2906709019;0,029605587;0,029605587;0,029605587;100;100
2906709020;0,007820791;0,007820791;0,007820791;100;100
2906709021;0,011054632;0,011054632;0,011054632;100;100
2906709022;0,014417269;0,014417269;0,014417269;100;100
2906709023;0,008434998;0,008434998;0,008434998;100;100
2906709024;0,092440902;0,092440902;0,092440902;100;100
2906709025;0,049605673;0,049605673;0,049605673;100;100
2906709026;0,012587311;0,012587311;0,012587311;100;100
2906709027;0,019718114;0,019718114;0,019718114;100;100
2906709028;0,043977747;0,043977747;0,043977747;100;100
2906709029;0,043925414;0,043925414;0,043925414;100;100
2906709030;0,044560954;0,044560954;0,044560954;100;100
2906709031;0,047911951;0,047911951;0,047911951;100;100
2906709032;0,067179162;0,067179162;0,067179162;100;100
2906709033;0,016735319;0,016735319;0,016735319;100;100
2906709034;0,046985398;0,046985398;0,046985398;100;100
2906709035;0,066946998;0,066946998;0,066946998;100;100
2906709036;0,205276797;0,205276797;0,205276797;100;100
2906709037;0,049681215;0,049681215;0,049681215;100;100
2906709038;0,059404734;0,059404734;0,059404734;100;100
2906709039;0,021245834;0,021245834;0,021245834;100;100
2906709040;0,033613575;0,033613575;0,033613575;100;100
2906709041;0,074115265;0,074115265;0,074115265;100;100
2906709042;0,015775726;0,015775726;0,015775726;100;100
2906709043;0,056307036;0,056307036;0,056307036;100;100
2906709044;0,011789194;0,011789194;0,011789194;100;100
2906709045;0,073066272;0,073066272;0,073066272;100;100
2906709046;0,022961243;0,022961243;0,022961243;100;100
2906709047;0,018869615;0,018869615;0,018869615;100;100
2906709048;0,010922198;0,010922198;0,010922198;100;100
2906709049;0,010182771;0,010182771;0,010182771;100;100
2906709050;0,015295108;0,015295108;0,015295108;100;100
2906709051;0,018096803;0,018096803;0,018096803;100;100
2906709052;0,05672569;0,056030492;0,05672569;100;98,77445655
2906709053;0,035397274;0,035397274;0,035397274;100;100
2906709054;0,052223037;0,052223037;0,052223037;100;100
2906709055;0,187312758;0,133489913;0,227601919;82,29840889;58,65060957
2906709056;0,095677767;0,095677767;0,095677767;100;100
2906709057;0,01845049;0,01845049;0,01845049;100;100
2906709058;0,014524381;0,014524381;0,014524381;100;100
2906709059;0,051303014;0,051303014;0,051303014;100;100
